Gene	Triplication-1.RNA.counts.txt	Triplication-2.RNA.counts.txt	Triplication-3.RNA.counts.txt	Isogenic-1.RNA.counts.txt	Isogenic-2.RNA.counts.txt	Isogenic-3.RNA.counts.txt
SUPT4H1	0	0.886041756	0	0	0.947401304	0
SUPT4H1P1	10.74694773	9.746459314	15.41082549	15.14375017	5.684407821	10.0494596
SUPT4H1P2	4.605834744	7.974375802	0.963176593	6.490178644	4.737006518	10.0494596
SUPT5H	3742.240729	3777.196005	3499.220563	3708.055399	4288.885701	3841.764841
SUPT6H	2939.290205	2403.831283	2188.33722	2664.218333	3419.171305	2902.858187
SUPT7L	831.3531712	888.6998811	911.1650572	735.5535797	635.7062747	684.7988899
SUPV3L1	442.9277745	419.9837922	440.1717031	424.0250048	397.9085475	404.8496582
SURF1	495.8948741	532.5110952	597.1694878	520.295988	635.7062747	524.0075363
SURF2	110.5400338	133.7923051	122.3234273	99.51607254	91.89792645	103.3658702
SURF4	3513.48427	4023.515613	3967.324388	6628.635789	6298.323866	8160.161195
SURF6	967.2252961	846.1698768	1015.188129	942.1575998	1014.666796	877.1742594
SURF6P1	0	0	0.963176593	0	0	0
SUSD1	208.7978417	303.0262805	229.2360292	240.1366098	162.9530242	203.8604662
SUSD2	267.1384151	172.7781424	296.6583907	116.8232156	123.1621695	104.8015073
SUSD2P1	0	0	0	0	0	0
SUSD2P2	0	0	0	0	0	0
SUSD3	6.908752115	6.202292291	4.815882966	6.490178644	8.526611732	11.48509669
SUSD4	447.5336092	455.4254625	470.0301775	274.7508959	293.6944041	314.4045218
SUSD5	106.7018382	102.7808437	105.9494253	214.1758953	131.6887812	561.3341005
SUSD6	913.4905575	888.6998811	829.2950468	895.6446529	966.3493297	1042.272524
SUV39H1	73.6933559	45.18812955	62.60647856	71.39196509	40.73825605	48.81166091
SUV39H2	143.5485162	171.8921006	135.8078996	157.9276803	149.689406	130.6429748
SUV39H2-DT	39.14959532	31.01146145	37.56388714	36.77767898	36.00124954	22.97019337
SUZ12	639.4433902	680.4800685	565.3846602	707.4294722	696.3399581	792.4716713
SUZ12P1	0.767639124	6.202292291	5.77905956	4.326785763	1.894802607	1.435637086
SV2A	2355.884471	4195.407714	4158.033353	1373.75448	1229.726892	1434.201449
SV2B	1641.212447	965.7855138	1495.813249	531.1129524	493.5960792	457.9682303
SV2C	1588.245347	1735.7558	1682.669508	623.0571498	556.1245652	531.1857217
SV2C-AS1	142.780877	303.0262805	89.57542317	67.06517932	68.21289386	81.83131389
SVBP	50.66418218	116.9575118	103.0598955	95.18928678	51.15967039	47.37602383
SVEP1	1335.692076	718.579864	674.2236153	2134.187077	2369.45066	1909.397324
SVIL	1930.612397	645.0383982	589.4640751	1132.536173	2016.069974	1131.282024
SVIL-AS1	422.2015182	295.0519047	443.0612329	435.9236656	412.1195671	457.9682303
SVIL2P	3.070556496	1.772083512	1.926353187	5.408482203	2.842203911	4.306911257
SVIP	1054.736156	829.3350834	936.2076486	564.645542	411.1721658	436.4336741
SVOP	452.139444	523.6506777	592.3536049	127.64018	127.899176	120.5935152
SVOPL	1.535278248	0.886041756	2.88952978	0	0	1.435637086
SWAP70	524.2975216	449.2231702	411.2764053	576.5442029	603.4946304	595.7893906
SWI5	263.3002195	318.0889903	323.6273353	349.3879503	382.7501266	422.0773032
SWINGN	73.6933559	117.8435535	109.8021316	28.12410746	36.94865084	35.89092714
SWSAP1	27.63500846	21.26500214	25.04259142	24.87901814	47.37006518	28.71274171
SWT1	152.7601857	129.3620963	140.6237826	141.7022337	137.373189	119.1578781
SYAP1	1661.171064	1597.533286	1732.754691	1574.950018	1596.371197	1649.547011
SYBU	1293.471924	1138.563656	1480.402424	481.3549161	448.1208166	501.0373429
SYBU-AS1	9.979308611	7.974375802	13.48447231	1.081696441	3.789605214	1.435637086
SYCE1	0.767639124	0	0.963176593	0	1.894802607	0
SYCE1L	75.22863414	82.40188329	114.6180146	89.78080458	53.054473	74.65312846
SYCE2	7.676391239	15.9487516	9.631765933	8.653571526	14.21101955	14.35637086
SYCE3	0.767639124	19.49291863	8.668589339	3.245089322	4.737006518	5.742548343
SYCN	0	0.886041756	0	0	0	0
SYCP1	0	0	0	0	0	0
SYCP2	15.35278248	23.92312741	28.8952978	48.67633983	38.84345345	74.65312846
SYCP2L	16.1204216	29.23937794	25.04259142	15.14375017	7.579210429	27.27710463
SYCP3	3.070556496	4.430208779	2.88952978	1.081696441	3.789605214	5.742548343
SYDE1	402.2429009	429.7302516	421.8713478	1040.591976	845.0819628	1040.836887
SYDE2	55.27001692	41.64396252	29.85847439	68.14687576	87.16091993	122.0291523
SYF2	1065.483104	995.0248918	1004.593187	1354.283944	1138.776367	1109.747467
SYF2P1	0	0	0	0	0	0
SYF2P2	0	0	0	1.081696441	0	0
SYK	24.56445197	31.89750321	19.26353187	35.69598254	37.89605214	45.94038674
SYMPK	1469.261283	1496.524526	1473.660188	1653.913858	1932.698659	1775.883075
SYN1	418.3633225	619.3431873	771.5044512	231.4830383	300.3262132	228.2662966
SYN2	640.9786685	404.9210824	509.5204178	206.6040202	246.3243389	134.9498861
SYN3	215.7065938	421.7558758	410.3132287	67.06517932	118.4251629	81.83131389
SYN3-AS1	1.535278248	0	0	0	0	0
SYNC	183.4657506	85.94605031	78.01730405	162.2544661	216.0074972	165.0982649
SYNCRIP	713.9043852	706.1752794	671.3340855	839.396438	799.6067002	851.3327918
SYNCRIPP1	25.33209109	10.63250107	16.37400209	15.14375017	25.5798352	17.22764503
SYNDIG1	259.4620239	502.3856755	348.6699268	144.9473231	135.4783864	133.514249
SYNDIG1L	69.85516028	46.0741713	114.6180146	77.88214373	50.21226909	48.81166091
SYNE1	1770.943459	1314.885966	1303.177931	1183.375906	1634.267249	1526.082222
SYNE1-AS1	0.767639124	0	0.963176593	0	0	0
SYNE2	833.6560886	989.7086412	797.5102192	759.3509014	1005.192783	1118.36129
SYNE3	640.9786685	491.7531745	595.2431346	851.2950988	805.291108	1125.539475
SYNE3-AS1	3.070556496	2.658125267	3.852706373	18.38883949	11.36881564	8.613822514
SYNE4	31.47320408	28.35333619	35.63753395	22.71562525	16.10582216	15.79200794
SYNGAP1	1103.097421	1818.157683	1641.252915	1466.780374	1410.680541	1626.576818
SYNGAP1-AS1	9.979308611	5.316250535	2.88952978	9.735267966	11.36881564	8.613822514
SYNGR1	1673.45329	1889.927065	2247.090992	1280.728586	1151.092584	1349.498861
SYNGR2	456.7452787	373.9096209	369.8598118	439.1687549	931.2954814	363.2161827
SYNGR2P1	0	0	0	0	0.947401304	0
SYNGR3	355.4169144	579.4713083	551.9001879	189.2968771	149.689406	159.3557165
SYNGR4	1.535278248	0.886041756	0.963176593	0	0	0
SYNJ1	798.3446889	833.7652922	844.7058723	356.9598254	388.4345345	407.7209323
SYNJ2	569.58823	496.1833832	473.8828839	580.8709887	737.0782142	697.7196237
SYNJ2-IT1	0	0	0	0	0	0
SYNJ2BP	854.3823449	678.7079849	714.6770322	705.2660793	686.8659451	683.3632528
SYNJ2BP-COX16	0	0	0	0	0	1.435637086
SYNM	766.8714848	744.2750749	718.5297386	564.645542	789.1852859	562.7697376
SYNM-AS1	3.070556496	3.544167023	1.926353187	5.408482203	0.947401304	1.435637086
SYNM-AS2	0.767639124	0	0	0	0	0
SYNPO	858.9881797	699.0869453	594.279958	1326.159836	1327.309226	1902.219139
SYNPO2	1466.190727	125.8179293	165.666374	1462.453588	4747.427932	770.937115
SYNPO2L	897.3701359	20.37896038	21.18988505	502.9888449	1563.212151	264.1572238
SYNPO2L-AS1	21.49389547	26.58125267	21.18988505	37.85937542	16.10582216	24.40583046
SYNPR	69.85516028	1192.612203	860.1166978	64.90178644	52.1070717	53.11857217
SYNPR-AS1	16.88806073	13.29062634	16.37400209	3.245089322	0.947401304	2.871274171
SYNRG	937.2873703	1059.70594	1044.083427	799.3736697	865.9247915	772.3727521
SYP	5055.67127	4797.916108	6862.633227	1887.560289	1549.001131	1650.982649
SYP-AS1	0.767639124	0	0.963176593	0	0.947401304	0
SYPL1	514.318213	492.6392162	538.4157156	752.8607227	689.708149	691.9770753
SYPL1P1	0	0	0	0	0	0
SYPL1P2	5.373473867	7.088334046	12.52129571	2.163392881	0.947401304	0
SYPL2	192.6774201	10.63250107	10.59494253	159.0093768	561.808973	44.50474966
SYS1	191.909781	235.687107	193.5984952	234.7281276	217.9022998	236.8801191
SYS1-DBNDD2	0	0.886041756	1.926353187	0	0	0
SYT1	4592.017239	4916.645703	5300.360793	1068.716083	1200.357452	1333.706853
SYT10	0.767639124	0	1.926353187	0	1.894802607	0
SYT11	6855.017377	6966.946326	8409.494836	2737.773691	2555.141316	2506.622352
SYT12	260.229663	276.4450278	301.4742737	80.04553661	56.84407821	86.13822514
SYT13	1062.412548	2091.944585	1939.837659	373.185272	409.2773631	384.750739
SYT14	265.6031369	293.2798212	301.4742737	80.04553661	108.0037486	78.96003971
SYT14P1	0	0	0	0	0	0
SYT15	82.13738626	53.16250535	54.90106582	48.67633983	47.37006518	57.42548343
SYT15-AS1	26.09973021	18.60687687	19.26353187	16.22544661	14.21101955	18.66328211
SYT15B	84.44030363	68.2252152	97.28083592	35.69598254	43.58045996	50.247298
SYT16	204.192007	290.6216959	291.8425078	68.14687576	81.47651211	54.55420926
SYT17	63.71404729	137.3364721	96.31765933	74.63705441	63.47588734	58.86112051
SYT2	1570.589648	849.7140438	1464.028422	511.6424164	500.2278883	489.5522462
SYT2-AS1	0	0.886041756	0.963176593	1.081696441	0	0
SYT3	214.9389547	467.8300471	433.429467	95.18928678	83.37131472	77.52440263
SYT4	2304.45265	3578.722652	2699.783991	1777.227252	1853.11695	1517.4684
SYT5	366.1638621	797.4375802	825.4423404	138.4571444	132.6361825	152.1775311
SYT6	82.13738626	149.7410567	214.7883803	122.2316978	144.0049981	122.0291523
SYT7	1989.720609	1989.163742	2287.544409	524.6227737	794.8696937	640.2941402
SYT8	15.35278248	11.51854283	7.705412746	76.80044729	36.00124954	38.76220131
SYT9	369.2344186	324.2912826	395.8655798	99.51607254	106.108946	107.6727814
SYT9-AS1	45.29070831	39.87187901	38.52706373	23.7973217	36.00124954	43.06911257
SYTL1	78.29919064	75.31354924	43.3429467	68.14687576	102.3193408	163.6626278
SYTL2	453.6747222	335.8098254	440.1717031	262.8522351	301.2736145	328.7608926
SYTL3	122.0546207	47.84625481	80.90683383	46.51294695	104.2141434	38.76220131
SYTL4	77.53155152	89.49021734	69.34871471	68.14687576	113.6881564	107.6727814
SYTL5	80.60210801	38.0997955	36.60071054	15.14375017	15.15842086	31.58401589
SYVN1	1024.030591	1174.005326	1222.271097	1352.120551	1386.995508	1540.438593
SZRD1	1371.003475	1279.444295	1478.476071	2115.798238	2084.282868	2146.277443
SZRD1P1	0	0	0	0	0	0
SZT2	692.4104898	744.2750749	649.1810239	722.5732224	949.2961062	1060.935806
SZT2-AS1	0	0	0	0	0	0
TAAR1	0	0	0	0	0	0
TAAR2	0	0	0	0	0	0
TAAR3P	0	0	0	0	0	0
TAAR4P	0	0	0	0	0	0
TAAR5	0	0	0	0	0	0
TAAR6	0	0	0	0	0	0
TAAR7P	0	0	0	0	0	0
TAAR8	0	0	0	0	0	0
TAAR9	0	0	0	0	0	0
TAB1	711.6014679	771.7423693	839.8899893	962.7098322	950.2435075	907.3226382
TAB2	1499.199209	1441.589937	1253.092748	1858.354485	1837.011128	1976.872267
TAB2-AS1	0.767639124	0	0	0	0	0
TAB3	1182.164251	953.3809292	1325.330992	885.9093849	1103.722519	971.926307
TAB3-AS1	0	0	0	0	0	0
TAB3-AS2	0	0	0	0	0	0
TAB3P1	0	0	0	0	0.947401304	0
TAC1	221.0800677	1190.84012	503.7413583	83.29062593	78.6343082	165.0982649
TAC3	3.83819562	13.29062634	31.78482758	2.163392881	0	0
TAC4	1.535278248	3.544167023	3.852706373	2.163392881	3.789605214	1.435637086
TACC1	1696.482464	1375.136805	1313.772873	1834.557163	1992.384941	2067.317403
TACC1P1	0	0	0	0	0	0
TACC2	1499.966848	1136.791573	1176.03862	1131.454477	1727.112576	1190.143144
TACC3	323.1760712	381.8839967	329.4063949	501.9071485	391.2767384	735.0461879
TACO1	138.9426814	129.3620963	146.4028422	122.2316978	120.3199656	81.83131389
TACR1	137.4074032	140.8806392	109.8021316	465.1294695	472.7532505	157.9200794
TACR2	19.95861722	6.202292291	12.52129571	8.653571526	34.10644693	10.0494596
TACR3	7.676391239	36.32771199	26.96894461	3.245089322	1.894802607	1.435637086
TACR3-AS1	0	0	0	0	0	0
TACSTD2	21.49389547	15.9487516	2.88952978	1.081696441	0	5.742548343
TADA1	272.511889	378.3398297	343.8540438	307.2017892	226.4289116	282.8205059
TADA2A	374.6078925	329.6075332	327.4800417	324.5089322	306.9580224	311.5332476
TADA2B	776.0831543	729.212365	730.0878577	659.8348288	824.2391341	680.4919786
TADA3	537.3473867	585.6736006	582.7218389	564.645542	649.9172943	465.1464158
TAF1	1475.402396	1270.583878	1124.027084	1604.155822	1712.901557	1780.189986
TAF10	139.7103206	144.4248062	208.0461441	177.3982163	140.2153929	142.1280715
TAF11	794.5064933	693.7706948	773.4308044	721.4915259	703.9191686	594.3537535
TAF11L10	0	0	0	0	0	0
TAF11L11	0	0	0	0	0	0
TAF11L12	0	0	0	0	0	0
TAF11L13	0	0	0	0	0	0
TAF11L14	0	0	0	0	0	0
TAF11L2	0	0	0	0	0	0
TAF11L3	0	0	0	0	0	0
TAF11L4	0	0	0	0	0	0
TAF11L5	0	0	0	0	0	0
TAF11L6	0	0	0	0	0	0
TAF11L7	0	0	0	0	0	0
TAF11L8	0	0	0	0	0	0
TAF11L9	0	0	0	0	0	0
TAF12	483.6126481	452.7673372	486.4041796	672.8151861	624.3374591	760.8876554
TAF12-DT	1.535278248	0.886041756	0.963176593	4.326785763	2.842203911	1.435637086
TAF13	1010.213087	887.8138393	967.9924762	848.0500095	879.1884097	897.2731786
TAF13P2	0	0	0	0	0	0
TAF15	3855.08368	4268.949179	4518.261399	4471.733086	4359.940799	4220.773032
TAF1A	151.9925465	132.0202216	120.3970742	152.5191981	157.2686164	169.4051761
TAF1A-AS1	57.57293429	30.1254197	31.78482758	17.30714305	24.63243389	20.0989192
TAF1B	176.5569985	142.6527227	151.2187251	180.6433056	150.6368073	218.216837
TAF1C	624.0906077	956.0390545	718.5297386	829.66117	675.4971295	762.3232925
TAF1D	1225.919681	855.9163361	863.0062276	1180.130817	1142.565972	1161.430402
TAF1L	36.84667795	21.26500214	23.11623824	25.96071458	30.31684171	38.76220131
TAF2	386.8901185	379.2258715	408.3868755	469.4562553	399.8033501	457.9682303
TAF3	399.9399836	418.2117087	393.9392266	509.4790236	491.7012766	498.1660687
TAF4	244.8768805	349.1004518	261.0208568	356.9598254	337.2748641	374.7012794
TAF4B	134.3368467	85.94605031	119.4338976	97.35267966	114.6355577	80.3956768
TAF5	188.0715854	195.815228	166.6295506	173.0714305	135.4783864	186.6328211
TAF5L	416.0604052	444.7929614	451.7298222	354.7964325	360.9598967	367.5230939
TAF5LP1	0	0	0	0	0	0
TAF6	654.7961727	852.3721691	810.0315149	731.2267939	809.0807133	816.8775018
TAF6L	122.0546207	147.9689732	163.7400209	206.6040202	143.0575968	160.7913536
TAF7	2665.243038	2711.287773	2730.605642	2923.825479	3080.949039	3020.580428
TAF7L	1.535278248	1.772083512	0	5.408482203	10.42141434	0
TAF8	244.1092414	220.6243972	265.8367397	212.0125024	303.1684171	226.8306595
TAF9	448.3012484	379.2258715	436.3189967	389.4107186	383.6975279	327.3252555
TAF9B	565.7500343	467.8300471	507.5940646	502.9888449	510.6493026	399.1071098
TAF9BP1	4.605834744	5.316250535	0	1.081696441	1.894802607	2.871274171
TAF9BP2	0	0	0	0	0	0
TAF9P1	0	0	0	0	0	0
TAF9P2	0	0	0	0	0	0
TAF9P3	3.070556496	0.886041756	2.88952978	1.081696441	2.842203911	2.871274171
TAFA1	49.12890393	45.18812955	53.93788922	25.96071458	19.89542738	41.63347549
TAFA2	96.72252961	146.1968897	183.0035527	36.77767898	22.73763129	48.81166091
TAFA3	2.302917372	0.886041756	6.742236153	3.245089322	3.789605214	5.742548343
TAFA4	46.05834744	62.90896466	26.96894461	6.490178644	12.31621695	2.871274171
TAFA5	1052.433239	1144.765948	1585.388673	986.5071539	878.2410084	1016.431057
TAFAZZIN	315.4996799	380.997955	339.0381608	481.3549161	414.961771	499.6017058
TAGAP	4.605834744	3.544167023	1.926353187	3.245089322	0.947401304	0
TAGAP-AS1	59.87585167	61.13688115	74.16459768	51.92142915	32.21164432	51.68293509
TAGLN	333.1553798	308.342531	260.0576802	426.1883976	368.5391071	422.0773032
TAGLN2	2693.645686	2109.665421	2959.841671	2345.117883	2545.667303	2974.640042
TAGLN2P1	30.70556496	23.92312741	32.74800417	34.6142861	30.31684171	41.63347549
TAGLN3	1330.318602	2110.551462	2531.228087	586.2794709	522.0181183	492.4235204
TAL1	0.767639124	253.4079422	130.9920167	0	0	1.435637086
TAL2	4.605834744	22.1510439	16.37400209	3.245089322	10.42141434	7.178185429
TALAM1	0	0	0	0	0	0
TALDO1	1698.017742	1663.986417	1603.689028	1751.266537	1793.430668	1635.190641
TAMALIN	487.4508437	498.8415085	466.1774711	851.2950988	865.9247915	848.4615177
TAMM41	224.9182633	213.5360631	187.8194357	240.1366098	207.4808855	255.5434013
TANAR	3.070556496	2.658125267	0.963176593	1.081696441	3.789605214	1.435637086
TANC1	913.4905575	613.140895	562.4951305	894.5629565	1238.253504	1259.053724
TANC2	1397.103206	1204.130746	1110.542612	921.6053675	1133.091959	1020.737968
TANGO2	176.5569985	186.9548105	171.4454336	111.4147334	126.0043734	94.75204766
TANGO6	204.9596461	172.7781424	222.493793	200.1138415	220.7445037	213.9099258
TANK	545.7914171	584.7875588	548.0474816	592.7696495	527.7025261	542.6708184
TANK-AS1	0.767639124	0	0	0	0	0
TAOK1	2368.934336	2494.207543	2269.244054	1417.022337	1759.324221	1607.913536
TAOK2	1476.937674	1765.881219	1644.142445	1301.280818	1216.463274	1366.726506
TAOK3	720.8131374	1090.717401	1025.783072	765.84108	660.3387086	727.8680025
TAP1	427.574992	516.5623436	558.6424241	590.6062566	605.389433	643.1654144
TAP2	278.653002	243.6614828	289.9161546	286.6495568	275.6937793	357.4736343
TAPBP	794.5064933	915.2811337	1022.893542	938.9125105	807.1859107	1115.490016
TAPBPL	72.92571677	73.54146573	86.68589339	131.9669658	123.1621695	120.5935152
TAPT1	390.7283141	435.0465021	497.9622987	487.8450948	431.0675931	419.206029
TAPT1-AS1	62.17876904	50.50438008	47.19565307	38.94107186	42.63305866	34.45529006
TARBP1	595.6879602	832.8792505	771.5044512	594.9330424	553.2823613	719.2541799
TARBP2	325.4789885	306.5704475	268.7262695	309.365182	236.8503259	222.5237483
TARDBP	2006.60867	2252.318143	1872.415297	2496.555385	2398.820101	2584.146754
TARDBPP1	0	1.772083512	0	1.081696441	0	0
TARDBPP2	3.070556496	2.658125267	1.926353187	1.081696441	0.947401304	1.435637086
TARDBPP4	3.83819562	0.886041756	5.77905956	3.245089322	5.684407821	1.435637086
TARID	9.211669487	2.658125267	1.926353187	6.490178644	13.26361825	17.22764503
TARM1	0	0	0	0	0	0
TARP	0	0	0	0	0	0
TARS1	1375.60931	1215.649289	1288.730282	1455.963409	1481.735639	1505.983303
TARS1-DT	58.34057342	38.98583726	54.90106582	46.51294695	36.94865084	47.37602383
TARS2	750.7510632	699.0869453	773.4308044	689.0406327	805.291108	650.3435998
TARS2P1	0	0	0	0	0	0
TARS3	527.3680781	388.086289	389.1233437	372.1035756	480.3324609	360.3449085
TAS1R1	14.58514335	5.316250535	0	20.55223237	16.10582216	7.178185429
TAS1R2	0.767639124	0.886041756	0	0	0	0
TAS1R3	26.09973021	19.49291863	26.96894461	23.7973217	41.68565736	18.66328211
TAS2R1	0	0.886041756	3.852706373	1.081696441	0.947401304	0
TAS2R10	3.83819562	2.658125267	0.963176593	1.081696441	1.894802607	2.871274171
TAS2R13	0.767639124	0	0	0	0	0
TAS2R14	20.72625635	22.1510439	17.33717868	20.55223237	9.474013036	27.27710463
TAS2R15P	9.979308611	13.29062634	14.4476489	6.490178644	4.737006518	1.435637086
TAS2R16	0	0	0	0	0	0
TAS2R19	6.908752115	5.316250535	0.963176593	6.490178644	1.894802607	4.306911257
TAS2R20	6.141112991	10.63250107	13.48447231	16.22544661	12.31621695	8.613822514
TAS2R2P	0	0	2.88952978	1.081696441	0	0
TAS2R3	1.535278248	0.886041756	1.926353187	0	0.947401304	1.435637086
TAS2R30	0	1.772083512	0	1.081696441	0	1.435637086
TAS2R31	9.211669487	11.51854283	7.705412746	6.490178644	6.631809125	12.92073377
TAS2R38	0	0	0	0	0	0
TAS2R39	0	0	0	0	0	0
TAS2R4	19.95861722	19.49291863	16.37400209	10.81696441	16.10582216	22.97019337
TAS2R40	0	0	0	0	0	0
TAS2R41	0	0	0	0	0	0
TAS2R42	0	0	0.963176593	0	0	0
TAS2R43	0	1.772083512	0	1.081696441	0.947401304	0
TAS2R46	1.535278248	0	0	0	0	0
TAS2R5	9.979308611	15.06270985	8.668589339	10.81696441	16.10582216	17.22764503
TAS2R50	0.767639124	0	0.963176593	0	0	0
TAS2R60	0	0	0	0	0	0
TAS2R62P	0	0	0	0	0	0
TAS2R63P	0	0	0	0	0	2.871274171
TAS2R64P	0	0	0	0	0	0
TAS2R6P	0.767639124	1.772083512	1.926353187	1.081696441	3.789605214	0
TAS2R7	0	0	0	0	0	0
TAS2R8	0	0	0	0	0	0
TAS2R9	0	0	0	0	0	0
TASL	0	0	0	0	0	0
TASOR	1029.404065	1202.358663	1023.856719	1057.899119	1130.249755	1122.668201
TASOR2	1302.683593	1039.32698	952.5816507	1209.336621	1484.577843	1429.894537
TASP1	184.2333897	171.8921006	179.1508463	210.9308059	177.1640438	205.2961033
TAT	0	1.772083512	1.926353187	1.081696441	0	1.435637086
TAT-AS1	17.65569985	15.9487516	37.56388714	16.22544661	10.42141434	18.66328211
TATDN1	287.8646715	210.8779379	235.9782653	290.9763425	282.3255885	228.2662966
TATDN1P1	112.8429512	82.40188329	101.1335423	110.333037	126.9517747	96.18768474
TATDN2	284.794115	346.4423265	309.1796864	313.6919678	264.3249637	269.8997721
TATDN2P1	0	0	0.963176593	0	2.842203911	0
TATDN2P2	1.535278248	1.772083512	0.963176593	0	0.947401304	4.306911257
TATDN2P3	5.373473867	1.772083512	0.963176593	8.653571526	0	4.306911257
TATDN3	487.4508437	411.1233747	467.1406477	311.5285749	304.1158184	310.0976105
TAX1BP1	1357.185971	1617.026204	1620.06303	1372.672783	1250.569721	1204.499515
TAX1BP1-AS1	3.070556496	0.886041756	0.963176593	0	0.947401304	1.435637086
TAX1BP3	1.535278248	3.544167023	1.926353187	1.081696441	4.737006518	5.742548343
TBATA	5.373473867	0	0	33.53258966	15.15842086	22.97019337
TBC1D1	875.8762404	561.7504732	576.9427794	1053.572333	1549.001131	1195.885692
TBC1D10A	175.0217203	162.1456413	183.9667293	241.2183063	251.0613454	256.9790383
TBC1D10B	720.0454982	866.5488372	921.7599997	798.2919732	972.9811388	839.8476951
TBC1D10C	43.75543006	43.41604603	58.75377219	21.63392881	27.4746378	45.94038674
TBC1D12	261.7649413	363.2771199	389.1233437	239.0549134	263.3775624	302.9194251
TBC1D13	766.1038457	749.5913254	707.934796	780.9848302	827.081338	848.4615177
TBC1D14	726.9542504	754.0215342	758.0199789	523.5410773	641.3906825	617.3239469
TBC1D15	884.3202708	803.6398725	804.2524554	798.2919732	845.0819628	927.4215574
